batch,task,case,arm,repeat,stage,candidate,status,candidate_ms,reference_ms,ratio,failure_stage,error,original_status,compiler_commit,original_program,retained_program
"refined","add_mean","upstream-profile-8","intent","0","optimization","1","pass","0.09179200232028961","0.0184480007737875","4.9757154417900695","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/optimization-1/candidate.py",""
"refined","softplus_linear","upstream-profile-6","intent","0","optimization","4","pass","0.016176000237464905","0.018223999999463558","0.8876207329862303","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/softplus_linear/intent/repeat-0/optimization-4/candidate.py",""
"refined","tensordot","upstream-profile-4","triton","0","optimization","4","pass","0.005775999976322055","0.005760000087320805","1.002777758465051","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/triton/repeat-0/optimization-4/candidate.py",""
"refined","asin","upstream-profile-8","triton","0","optimization","3","pass","0.005792000098153949","0.005792000098153949","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/triton/repeat-0/optimization-3/candidate.py",""
"refined","add_mean","upstream-profile-8","triton","0","optimization","1","pass","0.011920000426471233","0.018463999964296818","0.6455806136005479","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/triton/repeat-0/optimization-1/candidate.py",""
"refined","add_mean","upstream-profile-8","intent","0","optimization","2","pass","0.01089600007981062","0.01845599990338087","0.5903771205489999","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/optimization-2/candidate.py",""
"refined","asin","upstream-profile-8","intent","0","optimization","3","pass","0.0057840002700686455","0.005792000098153949","0.9986188142351978","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/optimization-3/candidate.py",""
"refined","asin","upstream-profile-8","triton","0","optimization","4","pass","0.005792000098153949","0.005792000098153949","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/triton/repeat-0/optimization-4/candidate.py",""
"refined","add_mean","upstream-profile-8","intent","0","optimization","3","pass","0.011920000426471233","0.018463999964296818","0.6455806136005479","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/optimization-3/candidate.py",""
"refined","tensordot","upstream-profile-4","triton","0","optimization","5","pass","0.005760000087320805","0.005760000087320805","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot/triton/repeat-0/optimization-5/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","optimization","1","pass","0.15543999522924423","0.06679200008511543","2.327224742950675","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/triton/repeat-0/optimization-1/candidate.py",""
"refined","gelu_conv2d","upstream-profile-4","triton","0","optimization","4","pass","0.040735999122262","0.034592000767588615","1.177613269494087","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/triton/repeat-0/optimization-4/candidate.py",""
"refined","asin","upstream-profile-8","intent","0","optimization","4","pass","0.0059200001414865255","0.0059200001414865255","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/optimization-4/candidate.py",""
"refined","softplus_linear","upstream-profile-6","intent","0","optimization","5","pass","0.016176000237464905","0.018223999999463558","0.8876207329862303","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/softplus_linear/intent/repeat-0/optimization-5/candidate.py",""
"refined","add_mean","upstream-profile-8","triton","0","optimization","2","pass","0.011920000426471233","0.018432000651955605","0.6467013891520529","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/triton/repeat-0/optimization-2/candidate.py",""
"refined","asin","upstream-profile-8","intent","0","optimization","5","pass","0.005872000008821487","0.0059200001414865255","0.9918918696760394","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/intent/repeat-0/optimization-5/candidate.py",""
"refined","asin","upstream-profile-8","triton","0","optimization","5","pass","0.005792000098153949","0.005792000098153949","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/asin/triton/repeat-0/optimization-5/candidate.py",""
"refined","add_mean","upstream-profile-8","intent","0","optimization","4","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=0.007759392261505127, atol=0.0001, rtol=1e-05","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/optimization-4/candidate.py",""
"refined","add_mean","upstream-profile-8","triton","0","optimization","3","pass","0.011920000426471233","0.0184480007737875","0.6461404990511597","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/triton/repeat-0/optimization-3/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","optimization","2","pass","0.14336799830198288","0.0663359984755516","2.161239773225419","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/triton/repeat-0/optimization-2/candidate.py",""
"refined","add_mean","upstream-profile-8","intent","0","optimization","5","pass","0.011392000131309032","0.01845599990338087","0.6172518525654188","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/intent/repeat-0/optimization-5/candidate.py",""
"refined","gelu_conv2d","upstream-profile-4","triton","0","optimization","5","pass","0.036584001034498215","0.03460800088942051","1.0570966277824432","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/gelu_conv2d/triton/repeat-0/optimization-5/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","optimization","3","pass","0.14316799491643906","0.06696800142526627","2.137856765461473","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/triton/repeat-0/optimization-3/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","optimization","1","pass","0.2131040021777153","0.06654400005936623","3.202452542492152","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/optimization-1/candidate.py",""
"refined","conv2d","upstream-profile-2","triton","0","optimization","1","pass","0.02948799915611744","0.034592000767588615","0.8524513905465269","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/triton/repeat-0/optimization-1/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","triton","0","optimization","1","pass","0.017463999800384045","0.02638399973511696","0.6619163119964543","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/triton/repeat-0/optimization-1/candidate.py",""
"refined","add_mean","upstream-profile-8","triton","0","optimization","4","pass","0.011920000426471233","0.018432000651955605","0.6467013891520529","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/triton/repeat-0/optimization-4/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","triton","0","optimization","2","pass","0.017088000662624836","0.026399999856948853","0.6472727558794676","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","triton","0","optimization","1","pass","1.5364160537719727","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/triton/repeat-0/optimization-1/candidate.py",""
"refined","conv2d","upstream-profile-2","triton","0","optimization","2","pass","0.0284639997407794","0.03460800088942051","0.8224687647150605","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","optimization","2","agent_program_error","","","","candidate_build","generated triton source must define launch() and run()","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/optimization-2/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","optimization","1","pass","0.5529599785804749","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/optimization-1/candidate.py",""
"refined","add_mean","upstream-profile-8","triton","0","optimization","5","pass","0.09195199981331825","0.018432000651955605","4.988715091194525","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/add_mean/triton/repeat-0/optimization-5/candidate.py",""
"refined","matmul","upstream-profile-6","intent","0","optimization","1","pass","0.01616000011563301","0.017656000331044197","0.9152695861258681","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/optimization-1/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","triton","0","optimization","2","pass","11.059807777404785","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","triton","0","optimization","3","pass","0.018144000321626663","0.026399999856948853","0.6872727431796143","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/triton/repeat-0/optimization-3/candidate.py",""
"refined","conv2d","upstream-profile-2","triton","0","optimization","3","pass","0.08376000076532364","0.034592000767588615","2.421369071077368","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/triton/repeat-0/optimization-3/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","optimization","4","pass","0.14313600212335587","0.06753599643707275","2.119403128326152","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/triton/repeat-0/optimization-4/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","optimization","1","pass","0.0323840007185936","0.026271999813616276","1.232643154245517","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/optimization-1/candidate.py",""
"refined","matmul","upstream-profile-6","intent","0","optimization","2","pass","0.016080000437796116","0.018064000643789768","0.8901682830333748","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/optimization-2/candidate.py",""
"refined","conv2d","upstream-profile-2","triton","0","optimization","4","pass","0.029160000383853912","0.034463999792933464","0.8461002947728926","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/triton/repeat-0/optimization-4/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","optimization","3","execution_failure","","","","generated_launch","out of resource: shared memory, Required: 524800, Hardware limit: 101376. Reducing block sizes or `num_stages` may help.","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/optimization-3/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","triton","0","optimization","4","pass","0.018207999877631664","0.0264079999178648","0.6894880314398252","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/triton/repeat-0/optimization-4/candidate.py",""
"refined","conv2d","upstream-profile-2","triton","0","optimization","5","pass","0.029680000618100166","0.034463999792933464","0.8611885096455283","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/conv2d/triton/repeat-0/optimization-5/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","optimization","2","pass","1.4421119689941406","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/optimization-2/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","optimization","2","pass","0.026415999978780746","0.026399999856948853","1.000606065224189","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/optimization-2/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","triton","0","optimization","5","pass","0.018087999895215034","0.026399999856948853","0.6851515148949524","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/triton/repeat-0/optimization-5/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","triton","0","optimization","3","pass","1.5396159887313843","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/triton/repeat-0/optimization-3/candidate.py",""
"refined","matmul","upstream-profile-6","intent","0","optimization","3","pass","0.016176000237464905","0.017215999774634838","0.9395911041598517","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/optimization-3/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","optimization","3","pass","0.024208000861108303","0.02628799993544817","0.9208764805444525","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/optimization-3/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","triton","0","optimization","5","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=6.947726726531982, atol=0.0001, rtol=1e-05","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/triton/repeat-0/optimization-5/candidate.py",""
"refined","addmm","upstream-profile-6","triton","0","optimization","1","pass","0.054927999153733253","0.022168000228703022","2.477805782526686","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/triton/repeat-0/optimization-1/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","optimization","3","numerical_failure","","","","comparison","generated/source floating result 0 differs: max_abs=0.00015375507064163685, atol=0.0001, rtol=0.0001","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/optimization-3/candidate.py",""
"refined","matmul","upstream-profile-6","intent","0","optimization","4","pass","0.01616000011563301","0.017967999912798405","0.8993766804352233","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/optimization-4/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","triton","0","optimization","4","pass","1.5140479803085327","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/triton/repeat-0/optimization-4/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","optimization","4","pass","0.21315199881792068","0.06678400188684464","3.1916625658203954","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/optimization-4/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","optimization","4","pass","0.022304000332951546","0.02638399973511696","0.8453608458487454","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/optimization-4/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","optimization","4","pass","0.5396479964256287","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/optimization-4/candidate.py",""
"refined","matmul","upstream-profile-6","intent","0","optimization","5","pass","0.01640000008046627","0.01795199979096651","0.9135472521963146","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/matmul/intent/repeat-0/optimization-5/candidate.py",""
"refined","fused_qr_solve","upstream-profile-4","triton","0","optimization","1","pass","2.326047897338867","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/triton/repeat-0/optimization-1/candidate.py",""
"refined","addmm","upstream-profile-6","intent","0","optimization","1","pass","0.02024799957871437","0.022288000211119652","0.9084708985516112","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/optimization-1/candidate.py",""
"refined","addmm","upstream-profile-6","triton","0","optimization","2","pass","0.018207999877631664","0.022272000089287758","0.8175287268604686","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_gather_masked_fill","upstream-profile-5","intent","0","optimization","5","pass","0.022160000167787075","0.026255999691784382","0.8439975787599143","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_gather_masked_fill/intent/repeat-0/optimization-5/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","triton","0","optimization","5","pass","1.4982719421386719","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/triton/repeat-0/optimization-5/candidate.py",""
"refined","addmm","upstream-profile-6","intent","0","optimization","2","pass","0.020255999639630318","0.02223999984562397","0.9107913570249403","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/optimization-2/candidate.py",""
"refined","fused_qr_solve","upstream-profile-4","triton","0","optimization","2","pass","4.156944274902344","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/triton/repeat-0/optimization-2/candidate.py",""
"refined","cos","upstream-profile-8","triton","0","optimization","1","pass","0.007823999971151352","0.007823999971151352","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/triton/repeat-0/optimization-1/candidate.py",""
"refined","exp","upstream-profile-8","triton","0","optimization","1","pass","0.0077119998168200254","0.007823999971151352","0.985685051796486","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/triton/repeat-0/optimization-1/candidate.py",""
"refined","fused_layer_norm_relu_linear","upstream-profile-4","intent","0","optimization","5","agent_timeout","","","","","Agent execution stopped before a submission","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_layer_norm_relu_linear/intent/repeat-0/optimization-5/candidate.py",""
"refined","addmm","upstream-profile-6","triton","0","optimization","3","pass","0.018080000765621662","0.02217600028961897","0.815295839172823","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/triton/repeat-0/optimization-3/candidate.py",""
"refined","cos","upstream-profile-8","intent","0","optimization","1","pass","0.007823999971151352","0.007840000092983246","0.9979591681578915","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/optimization-1/candidate.py",""
"refined","cos","upstream-profile-8","triton","0","optimization","2","pass","0.007823999971151352","0.007840000092983246","0.9979591681578915","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_qr_solve","upstream-profile-4","triton","0","optimization","3","pass","2.3270719051361084","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/triton/repeat-0/optimization-3/candidate.py",""
"refined","addmm","upstream-profile-6","triton","0","optimization","4","pass","0.018080000765621662","0.022160000167787075","0.8158845049064435","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/triton/repeat-0/optimization-4/candidate.py",""
"refined","fused_cholesky_solve","upstream-profile-6","intent","0","optimization","5","agent_timeout","","","","","Agent execution stopped before a submission","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_cholesky_solve/intent/repeat-0/optimization-5/candidate.py",""
"refined","addmm","upstream-profile-6","intent","0","optimization","3","pass","0.020255999639630318","0.022288000211119652","0.9088298388262059","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/optimization-3/candidate.py",""
"refined","cos","upstream-profile-8","triton","0","optimization","3","pass","0.007808000082150102","0.00787200010381639","0.9918699160540838","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/triton/repeat-0/optimization-3/candidate.py",""
"refined","cos","upstream-profile-8","intent","0","optimization","2","pass","0.007823999971151352","0.007823999971151352","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/optimization-2/candidate.py",""
"refined","exp","upstream-profile-8","triton","0","optimization","2","pass","0.006792000029236078","0.007823999971151352","0.8680981664467711","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/triton/repeat-0/optimization-2/candidate.py",""
"refined","fused_qr_solve","upstream-profile-4","triton","0","optimization","4","pass","2.347504138946533","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/triton/repeat-0/optimization-4/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","triton","0","optimization","1","pass","0.046880001202225685","0.046880001202225685","1","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/triton/repeat-0/optimization-1/candidate.py",""
"refined","cos","upstream-profile-8","triton","0","optimization","4","pass","0.007832000032067299","0.007840000092983246","0.9989795840789457","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/triton/repeat-0/optimization-4/candidate.py",""
"refined","addmm","upstream-profile-6","triton","0","optimization","5","pass","0.018080000765621662","0.022160000167787075","0.8158845049064435","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/triton/repeat-0/optimization-5/candidate.py",""
"refined","exp","upstream-profile-8","intent","0","optimization","1","pass","0.006696000229567289","0.007840000092983246","0.8540816518051026","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/optimization-1/candidate.py",""
"refined","cos","upstream-profile-8","intent","0","optimization","3","pass","0.0077599999494850636","0.007832000032067299","0.9908069353565578","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/optimization-3/candidate.py",""
"refined","fused_qr_solve","upstream-profile-4","triton","0","optimization","5","pass","2.325023889541626","","","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/fused_qr_solve/triton/repeat-0/optimization-5/candidate.py",""
"refined","exp","upstream-profile-8","triton","0","optimization","3","pass","0.005904000019654632","0.0071680000983178616","0.8236607057301998","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/triton/repeat-0/optimization-3/candidate.py",""
"refined","cos","upstream-profile-8","triton","0","optimization","5","pass","0.006991999922320247","0.00791999977082014","0.882828298566504","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/triton/repeat-0/optimization-5/candidate.py",""
"refined","addmm","upstream-profile-6","intent","0","optimization","4","pass","0.02022399939596653","0.022255999967455864","0.9086987520461604","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/optimization-4/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","triton","0","optimization","2","pass","0.044735999777913094","0.046752000227570534","0.9568788406946369","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/triton/repeat-0/optimization-2/candidate.py",""
"refined","exp","upstream-profile-8","intent","0","optimization","2","pass","0.007855999981984496","0.007840000092983246","1.0020408021443228","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/intent/repeat-0/optimization-2/candidate.py",""
"refined","exp","upstream-profile-8","triton","0","optimization","4","pass","0.00671200011856854","0.007823999971151352","0.8578732289515622","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/triton/repeat-0/optimization-4/candidate.py",""
"refined","sub_gelu","upstream-profile-8","triton","0","optimization","1","pass","0.0098879998549819","0.026239999569952488","0.3768292689419355","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/triton/repeat-0/optimization-1/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","triton","0","optimization","3","pass","0.044703999534249306","0.04673600010573864","0.9565217270007703","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/triton/repeat-0/optimization-3/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","intent","0","optimization","1","pass","0.04484800063073635","0.046880001202225685","0.9566552790234812","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/intent/repeat-0/optimization-1/candidate.py",""
"refined","sub_gelu","upstream-profile-8","intent","0","optimization","1","pass","0.0098879998549819","0.026255999691784382","0.3765996332669023","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/intent/repeat-0/optimization-1/candidate.py",""
"refined","cos","upstream-profile-8","intent","0","optimization","4","pass","0.007823999971151352","0.007840000092983246","0.9979591681578915","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/cos/intent/repeat-0/optimization-4/candidate.py",""
"refined","sub_gelu","upstream-profile-8","triton","0","optimization","2","pass","0.00991200003772974","0.026255999691784382","0.377513717020314","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/sub_gelu/triton/repeat-0/optimization-2/candidate.py",""
"refined","exp","upstream-profile-8","triton","0","optimization","5","pass","0.005936000030487776","0.006144000217318535","0.966145804122133","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/exp/triton/repeat-0/optimization-5/candidate.py",""
"refined","tensordot_rsqrt","upstream-profile-5","triton","0","optimization","4","pass","0.0447199996560812","0.04678400047123432","0.9558823359617954","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/tensordot_rsqrt/triton/repeat-0/optimization-4/candidate.py",""
"refined","addmm","upstream-profile-6","intent","0","optimization","5","pass","0.02020800020545721","0.022304000332951546","0.9060258206507583","","","","e28e8e724f96bf404d89f1909c92dff42804a5d1","report/agent-tritonbench/refined/programs/addmm/intent/repeat-0/optimization-5/candidate.py",""
